text,label,orig_split,oof_prob_0,oof_prob_1,oof_pred,oof_fold,ce_loss,is_disagreement,noise_type
and another one ; two hoes? rt  yall know what we are?! ;;,0,train,0.009209265932440758,0.9907907247543335,1,5,4.68754513520945,1,Suspected_False_Positive
aduuh halu hhahaha lebay editan nyaa lemak ke mana lemak hahhaaa mimpi ketinggian,1,train,0.9907402992248535,0.00925971195101738,0,3,4.6820823376094545,1,Suspected_False_Negative
marshall law! whatever you coon,0,train,0.009320368058979511,0.9906796813011169,1,1,4.675553159757584,1,Suspected_False_Positive
Hidup itu tidak harus tenar tp bagaimana kerja nyata kita itu bisa di lihat baik oleh rakyat....tp sayang kamu cuma ingin mencari ketenaran dari pada kebanggaan,1,train,0.990614652633667,0.009385409764945507,0,1,4.668598948208422,1,Suspected_False_Negative
liberals cant stand all the winnig!!  . url,0,train,0.009413247928023338,0.9905868172645569,1,1,4.665637227868417,1,Suspected_False_Positive
cant we send this pig back to canada. hes an animal.,1,train,0.9905847907066345,0.00941524002701044,0,3,4.66542562309173,1,Suspected_False_Negative
user user had not been muzzies been donated pak amp bangladesh by india already,0,val,0.009467442519962788,0.9905325174331665,1,3,4.659896469507226,1,Suspected_False_Positive
pussy. its science. donaire via rachel spelling error,0,train,0.009473803453147411,0.9905261993408203,1,2,4.659224820616464,1,Suspected_False_Positive
about to smack some peckerwoods in a judge pit,1,train,0.9904838800430298,0.009516097605228424,0,4,4.654770429634336,1,Suspected_False_Negative
"""Ilang respect gue.. padahal jane udh setia bgt sama lu, tapi lu nya main cewe pas udh keluar dri penjara.. lol""",0,train,0.00954326894134283,0.990456759929657,1,4,4.651919195889969,1,Suspected_False_Positive
Hueekkkkk cuihh,1,train,0.990445613861084,0.009554348886013031,0,2,4.650758847409489,1,Suspected_False_Negative
"yes indeed it is , and yes he is a jew .",0,train,0.009555896744132042,0.9904441237449646,1,5,4.650596854921025,1,Suspected_False_Positive
he can go pollute some other pool with his disgusting paedophilia .,0,train,0.009556004777550697,0.990444004535675,1,4,4.650585549565717,1,Suspected_False_Positive
dick drunk ..... its the real deal.,0,train,0.009560718201100826,0.9904392957687378,1,2,4.650092429102455,1,Suspected_False_Positive
Orangtua pelaku mana nih..... Ga nongol.... Tuh anak lahir lewat apa woiiii,0,train,0.009642919525504112,0.9903571009635925,1,1,4.641531360868354,1,Suspected_False_Positive
spread the word people.,1,train,0.990347146987915,0.009652860462665558,0,4,4.640500986553656,1,Suspected_False_Negative
"i also , unfortuantely , spent th grade in a   monkey house .",1,train,0.9903395771980286,0.009660383686423302,0,3,4.6397219124550535,1,Suspected_False_Negative
get the fuck out of my way cucks! hahaha thats my president!,0,train,0.009691144339740276,0.9903088212013245,1,4,4.6365427651356805,1,Suspected_False_Positive
for sale    buy american flag usa     shoppingsale .org     usaflagu shop maga americafirst  trump polqx url,1,train,0.9902777075767517,0.009722257032990456,0,1,4.633337482425037,1,Suspected_False_Negative
prihatin lihat badan nya pasti setreslihat koemntar,1,train,0.9902663826942444,0.009733598679304123,0,2,4.632171597175259,1,Suspected_False_Negative
bayangkan kalau posisi kamu lg di bwah dan orng lain melihat kita rendah karna materi yang kita punya,1,train,0.9902414679527283,0.00975849200040102,0,1,4.6296173986503835,1,Suspected_False_Negative
you are a bad chaid,0,train,0.009817595593631268,0.9901823401451111,1,4,4.623579034494959,1,Suspected_False_Positive
target marketing nya squad berak lancar,1,train,0.990139901638031,0.009860060177743435,0,3,4.619263007166802,1,Suspected_False_Negative
and here s what david irving s site offers on hitler s table talks .,1,train,0.99010169506073,0.009898250922560692,0,5,4.615397211939188,1,Suspected_False_Negative
Besok mau nobar,1,train,0.9899605512619019,0.010039442218840122,0,3,4.601233722154258,1,Suspected_False_Negative
cuihhh,1,train,0.9898386001586914,0.010161366313695908,0,4,4.589162366178906,1,Suspected_False_Negative
spill ustad nya mbak kita mau bimbingan skripsi,1,train,0.989797055721283,0.01020299457013607,0,5,4.585074016472187,1,Suspected_False_Negative
gatau sih cantik tidak aura nya cantik idih begitu lihatnya yaa,1,val,0.9897539615631104,0.010246057994663715,0,1,4.580862233256305,1,Suspected_False_Negative
irl i would smack the shit out of your skank face and you would beg for forgiveness,0,train,0.010308431461453438,0.9896915555000305,1,3,4.574793130116751,1,Suspected_False_Positive
you are cuter tha me shhhh,1,train,0.9896392822265625,0.01036070752888918,0,2,4.5697347501884265,1,Suspected_False_Negative
it is  you get to see a good game and niggas working,1,train,0.9895413517951965,0.0104586286470294,0,3,4.560327933430802,1,Suspected_False_Negative
"""Lidah banyak kuman and virus nih""",1,train,0.9894997477531433,0.010500261560082436,0,3,4.556355111644879,1,Suspected_False_Negative
serasa pengen ngumpul kekuatan terus lari Dari lapangan Sekencang harapan terus Di Ulti tuh sampe ulti infinitey??????,1,val,0.9894987344741821,0.010501333512365818,0,3,4.556253028704929,1,Suspected_False_Negative
"kata Mak aku , orang itu yg dipegang dipercaya omongan nya....yg keluar dari MULUT nya....ðŸ¤­ðŸ¤­ðŸ¤­",0,train,0.010513735935091972,0.9894862174987793,1,1,4.5550726924517395,1,Suspected_False_Positive
"Rama biasa bngt ngetweet sendiri bales sendiri, kampang.'",1,train,0.9894682765007019,0.010531758889555931,0,4,4.553359930740022,1,Suspected_False_Negative
ini wednesday versi rabu pahing??,1,train,0.9894232153892517,0.010576753877103329,0,4,4.54909671653887,1,Suspected_False_Negative
mbak gimana rasanya dibuli setiktok? aman???,0,val,0.010615185834467411,0.9893848299980164,1,4,4.5454696772003755,1,Suspected_False_Positive
jelek lecek bantet,0,train,0.010703745298087597,0.9892962574958801,1,4,4.537161570901082,1,Suspected_False_Positive
"cakepan bridesmaid nya, maaf aku mewakilin kalian semua",1,train,0.9892388582229614,0.010761110112071037,0,5,4.531816559303359,1,Suspected_False_Negative
yep lmao. its been a hectic few weeks. waddup ho,1,train,0.9891448616981506,0.010855132713913918,0,2,4.523117249663615,1,Suspected_False_Negative
jesus inherited the sinful genes from sinful mary. it was in jesus blood to commit sin.,0,train,0.010883149690926075,0.9891168475151062,1,4,4.520539585798248,1,Suspected_False_Positive
kok bisa ya muka nya mirip2 petinggi2 nya apa ini suatu kebetulan...???,0,train,0.010889352299273014,0.9891106486320496,1,4,4.519969820456853,1,Suspected_False_Positive
kriput,1,train,0.9891022443771362,0.01089769508689642,0,2,4.5192039720256,1,Suspected_False_Negative
emang kalo ke photo studio boleh bawa hewan ya?,1,train,0.989096999168396,0.010902943089604378,0,3,4.5187225179721136,1,Suspected_False_Negative
aura mba2 pembaca tarot kuat bangttt😭🙏,1,train,0.9890928268432617,0.010907192714512348,0,4,4.518332825308123,1,Suspected_False_Negative
hapus saja ni poto tidak tahu malu sangat kamu bang,0,train,0.010922187007963657,0.9890778064727783,1,1,4.516959053263283,1,Suspected_False_Positive
i do like the outfit they dressed the simian in ; he looks so regal,1,train,0.9889569878578186,0.011043048463761806,0,3,4.505954147285842,1,Suspected_False_Negative
HIDUP PENUH DENGAN SETTINGAN,1,train,0.9889328479766846,0.011067138984799385,0,5,4.503775013289199,1,Suspected_False_Negative
so  brought the poison social media scripts to gab??,1,train,0.9889089465141296,0.011091099120676517,0,3,4.501612373362544,1,Suspected_False_Negative
user where did you dig up this hillbilly,1,train,0.9889059066772461,0.011094080284237862,0,4,4.501343620649314,1,Suspected_False_Negative
there must be a cash prize or something for whoever comes up with the first conservatives pounce take.,1,val,0.9888851642608643,0.011114846915006638,0,4,4.499473504489736,1,Suspected_False_Negative
Arab emang agak lain.. tanya aja TKI arab saudi ?? udah tabiat,0,train,0.011160588823258877,0.9888394474983215,1,4,4.495366561480075,1,Suspected_False_Positive
"""yang aku suka dari dia adalah selalu cukur jembut sebelum manggung""",1,train,0.9887979626655579,0.011202048510313034,0,3,4.491658614699228,1,Suspected_False_Negative
exactly what the leftistlibtards wanted to happen. try are a corrupt and miserable party. url,0,train,0.011208822019398212,0.9887912273406982,1,2,4.491054130435,1,Suspected_False_Positive
what are you offended about?,1,train,0.9887901544570923,0.011209836229681969,0,3,4.490963651310587,1,Suspected_False_Negative
anang muka nya kaya babiii begitu saja demenin jijikk,0,train,0.01130275521427393,0.9886972904205322,1,3,4.4827087587121195,1,Suspected_False_Positive
another liar that broke his oath,0,train,0.01130698248744011,0.9886929392814636,1,4,4.48233482485484,1,Suspected_False_Positive
babi rumah kotor,0,train,0.011309264227747917,0.9886907339096069,1,1,4.482133045988145,1,Suspected_False_Positive
lock this dick up and throw away the key.,0,train,0.011324244551360607,0.9886757135391235,1,2,4.480809316119626,1,Suspected_False_Positive
cant even spell right. you have the brain of an ape,0,train,0.011335013434290886,0.988664984703064,1,1,4.479858809819034,1,Suspected_False_Positive
have a nice day at work white man,1,train,0.9886477589607239,0.01135224848985672,0,2,4.478339449841705,1,Suspected_False_Negative
all jokes to the front niggas be queer,1,train,0.9885954260826111,0.011404584161937237,0,3,4.473739884941875,1,Suspected_False_Negative
life skang aku simplekan je aku tak suka aku tak layan itu je penat nk jaga hati org je pikir diri sendiri dlu,1,train,0.9885216951370239,0.011478293687105179,0,1,4.467297532665198,1,Suspected_False_Negative
JD DK KEKOT SYMONE MB KITO @ ???? @KataBANGBAJYang,0,train,0.011512527242302895,0.9884874820709229,1,3,4.464319511079699,1,Suspected_False_Positive
i think our president is brilliant why are women such brainlets,1,train,0.9884834885597229,0.011516483500599861,0,4,4.46397592199721,1,Suspected_False_Negative
GIVE AWAY TIME Untuk merayakan ulang tahun namjoon dan ulang tahun aku aku adain give away photocard dan juga album Lov,1,train,0.9884746670722961,0.01152530126273632,0,1,4.46321055050733,1,Suspected_False_Negative
islamic state suspects in indonesia are chinese uighurs  uighur jihadis theyre not just a prc tool.,0,train,0.011546540074050426,0.9884534478187561,1,1,4.461369447579875,1,Suspected_False_Positive
he is a russian troll. look at the rest of his page.,0,train,0.01157230045646429,0.9884276986122131,1,1,4.45914092811403,1,Suspected_False_Positive
mending liat dek molen biarpun cowok tetapi cuantik tidak kaya cewek tetapi mirip bencong wkwkwk,0,train,0.011769155040383339,0.98823082447052,1,5,4.442273149549172,1,Suspected_False_Positive
you know chris brown the shit when you see multiple dykes grinding and winding and screaming for him,0,train,0.011771352030336857,0.9882286787033081,1,4,4.442086493420373,1,Suspected_False_Positive
Syap paling nakallll bos,0,train,0.011809520423412323,0.9881905317306519,1,2,4.438849257267801,1,Suspected_False_Positive
most of these videos belong on the animal planet tv channel .,1,train,0.9881511926651001,0.01184884924441576,0,1,4.43552452629238,1,Suspected_False_Negative
john kelly called elizabeth warren an impolite arrogant woman in email after trump travel ban conversation,1,train,0.9880955219268799,0.011904478073120117,0,5,4.430840640985445,1,Suspected_False_Negative
mau beli barang di shupe harganya sepuluh ribu tp ongkirnya 25ribu KESEL BANGET DEH WHERES THE JUSTICE THO aku jadi kayak be,1,train,0.9880809783935547,0.011919019743800163,0,3,4.429619856984895,1,Suspected_False_Negative
weve had this petition before but they refused to debate it. fucking cocksuckers,0,train,0.011927344836294651,0.9880726337432861,1,2,4.428921629562871,1,Suspected_False_Positive
paansi martabak kacang,1,train,0.9880414009094238,0.011958585120737553,0,4,4.426305838399436,1,Suspected_False_Negative
he hit the lotto,1,train,0.9880051016807556,0.011994924396276474,0,2,4.42327168564686,1,Suspected_False_Negative
"Viralkan, adili!!!",0,val,0.012024379335343838,0.9879756569862366,1,4,4.420819078846809,1,Suspected_False_Positive
bacot kamu monyet barbar,0,train,0.012041833251714706,0.9879581928253174,1,1,4.419368587260908,1,Suspected_False_Positive
Tls followan ama aku yukk rep rt kita temenan,1,val,0.9878502488136292,0.012149780057370663,0,4,4.410444211633448,1,Suspected_False_Negative
you arent a member. butt out,0,train,0.012154988944530487,0.9878450036048889,1,5,4.410015580755354,1,Suspected_False_Positive
"""Jualan jualan knp ngga jadi yutuber lagi bro takut ngga ada yg nntn yah""",1,train,0.9877713918685913,0.012228655628859997,0,5,4.403973259375842,1,Suspected_False_Negative
"""Look-nya Rafathar emang gak bisa dipungkiri, diborong gen mama gigi semua HAHA.""",0,train,0.012248300015926361,0.9877517223358154,1,3,4.402368125831526,1,Suspected_False_Positive
bro nosey ass bitches,0,train,0.012250631116330624,0.9877493977546692,1,2,4.402177823618036,1,Suspected_False_Positive
merinding pas ingat dia jadi Wednesday,1,train,0.9876949787139893,0.012304998934268951,0,1,4.397749681748715,1,Suspected_False_Negative
Banyak Betarrrr,0,train,0.012322356924414635,0.9876776337623596,1,2,4.396340030374069,1,Suspected_False_Positive
Lah Widow APH,0,train,0.012346992269158363,0.9876530170440674,1,2,4.394342786527903,1,Suspected_False_Positive
lol....sounds like you need to read what he said.....their father was the devil,0,train,0.012375668622553349,0.9876242876052856,1,1,4.392022941881636,1,Suspected_False_Positive
alis nya ko bisa bagus bgt gt anjirrrr,0,train,0.012404119595885277,0.9875959157943726,1,4,4.38972663607119,1,Suspected_False_Positive
yeah i think they d be much better off back home .,1,train,0.9874984622001648,0.012501562014222145,0,5,4.381901681343103,1,Suspected_False_Negative
you bitches are real life weirdos,0,train,0.012530787847936153,0.9874691963195801,1,5,4.379566635120572,1,Suspected_False_Positive
your narrative is so false it is comedic. you and people like you are frauds.,0,train,0.012534682638943195,0.9874653220176697,1,1,4.379255865686547,1,Suspected_False_Positive
"yes maam, and well warm up  before we shove him in an oven.",1,train,0.9874438643455505,0.012556171976029873,0,1,4.37754294337515,1,Suspected_False_Negative
breaking. greece molotov cocktails fly after protest honouring killed antifa arti... url via  url,1,train,0.987441897392273,0.012558110989630222,0,4,4.377388528167927,1,Suspected_False_Negative
Baru pernah liat orang resepsi seleranya kureng bgt maap😭🙏🏻,1,train,0.9874336123466492,0.012566344812512398,0,4,4.376733085260682,1,Suspected_False_Negative
user that some hillbilly talk right there,1,train,0.9873740077018738,0.012626007199287415,0,4,4.371996528841443,1,Suspected_False_Negative
im such a retard sometimes.,0,train,0.0127433892339468,0.987256646156311,1,3,4.36274263329603,1,Suspected_False_Positive
carrey is becoming weird like peewee herman...,1,train,0.987248957157135,0.012751034460961819,0,5,4.3621428764758186,1,Suspected_False_Negative
idm hallo ami tolobg bantu ya huhu ini aku masalah album ku yg ga sampe sampe,1,train,0.9872334003448486,0.012766644358634949,0,3,4.360919418830582,1,Suspected_False_Negative
mon maap sejak kapan bright bibirny maju,1,val,0.9870633482933044,0.012936677783727646,0,4,4.347688762924711,1,Suspected_False_Negative
"Affan itu cuma ""ojol"" dan ""korban dalam jumlah angka"" bagi kaum elit bang",0,train,0.012967236340045929,0.9870327711105347,1,2,4.345329384311268,1,Suspected_False_Positive
